station,valid,metar
LAF,2021-10-15 10:05,KLAF 151005Z AUTO 35004KT 10SM OVC006 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 10:10,KLAF 151010Z AUTO 35005KT 10SM -RA OVC006 16/16 A2985 RMK T01600160 MADISHF
LAF,2021-10-15 10:15,KLAF 151015Z AUTO 03002KT 7SM RA OVC006 16/16 A2985 RMK P0000 T01600160 MADISHF
LAF,2021-10-15 10:20,KLAF 151020Z AUTO 02005KT 6SM RA BR OVC006 16/16 A2985 RMK P0001 T01600160 MADISHF
LAF,2021-10-15 10:25,KLAF 151025Z AUTO 02005KT 6SM -RA BR OVC004 16/16 A2984 RMK P0002 T01600160 MADISHF
LAF,2021-10-15 10:30,KLAF 151030Z AUTO 36004KT 5SM RA BR OVC004 16/16 A2985 RMK P0002 T01600160 MADISHF
LAF,2021-10-15 10:35,KLAF 151035Z AUTO 01005KT 5SM -RA BR OVC004 16/16 A2985 RMK P0003 T01600160 MADISHF
LAF,2021-10-15 10:40,KLAF 151040Z AUTO 02005KT 6SM -RA BR OVC004 16/16 A2985 RMK P0003 T01600160 MADISHF
LAF,2021-10-15 10:44,KLAF 151044Z 02006KT 7SM -RA BKN004 BKN009 OVC055 16/16 A2985 RMK AO2 P0004 T01610156
LAF,2021-10-15 10:45,KLAF 151045Z AUTO 02007KT 7SM -RA BKN004 OVC055 16/16 A2985 RMK P0003 T01600160 CIG 3V9  MADISHF
LAF,2021-10-15 10:50,KLAF 151050Z AUTO 03007KT 9SM -RA BKN004 BKN033 OVC055 16/16 A2984 RMK P0003 T01600160 MADISHF
LAF,2021-10-15 10:54,KLAF 151054Z 02004KT 10SM -RA BKN006 BKN019 OVC055 16/16 A2984 RMK AO2 SLP104 P0004 T01610156
LAF,2021-10-15 10:55,KLAF 151055Z AUTO 02004KT 10SM -RA SCT004 BKN008 OVC033 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 11:00,KLAF 151100Z AUTO 36004KT 9SM -RA BKN004 BKN008 OVC033 16/16 A2985 RMK P0000 T01600160 MADISHF
LAF,2021-10-15 11:04,KLAF 151104Z 01003KT 7SM -RA BKN004 BKN008 OVC033 16/16 A2985 RMK AO2 P0001 T01610156
LAF,2021-10-15 11:05,KLAF 151105Z AUTO 01002KT 7SM -RA BKN004 BKN008 OVC033 16/16 A2985 RMK P0000 T01600160 MADISHF
LAF,2021-10-15 11:10,KLAF 151110Z AUTO 02002KT 6SM -RA BR BKN004 OVC033 16/16 A2985 RMK P0000 T01600160 MADISHF
LAF,2021-10-15 11:13,KLAF 151113Z 01003KT 5SM -RA BR BKN005 BKN009 OVC034 16/16 A2985 RMK AO2 P0001 T01610161
LAF,2021-10-15 11:15,KLAF 151115Z AUTO 01002KT 5SM -RA BR BKN004 OVC033 16/16 A2985 RMK P0001 T01600160 MADISHF
LAF,2021-10-15 11:20,KLAF 151120Z AUTO 02002KT 5SM -RA BR BKN004 OVC009 16/16 A2985 RMK P0001 T01600160 MADISHF
LAF,2021-10-15 11:25,KLAF 151125Z AUTO 01002KT 5SM -RA BR BKN004 OVC009 16/16 A2985 RMK P0001 T01600160 MADISHF
LAF,2021-10-15 11:30,KLAF 151130Z AUTO 34002KT 5SM -RA BR BKN004 OVC009 16/16 A2985 RMK P0001 T01600160 MADISHF
LAF,2021-10-15 11:35,KLAF 151135Z AUTO 00000KT 5SM -RA BR BKN004 OVC009 16/16 A2985 RMK P0001 T01600160 MADISHF
LAF,2021-10-15 11:40,KLAF 151140Z AUTO 35002KT 6SM -RA BR OVC004 16/16 A2984 RMK P0001 T01600160 MADISHF
LAF,2021-10-15 11:45,KLAF 151145Z AUTO 36004KT 7SM -RA OVC004 16/16 A2984 RMK P0001 T01600160 MADISHF
LAF,2021-10-15 11:50,KLAF 151150Z AUTO 02004KT 7SM -RA BKN004 OVC009 16/16 A2984 RMK P0002 T01600160 MADISHF
LAF,2021-10-15 11:54,KLAF 151154Z 02004KT 7SM -RA BKN005 OVC010 16/16 A2984 RMK AO2 SLP102 P0003 60043 70157 T01610156 10161 20156 56007
LAF,2021-10-15 11:55,KLAF 151155Z AUTO 02005KT 7SM -RA BKN004 OVC009 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 12:00,KLAF 151200Z AUTO 03005KT 8SM BKN004 BKN009 OVC047 16/16 A2982 RMK T01600160 MADISHF
LAF,2021-10-15 12:05,KLAF 151205Z AUTO 03005KT 10SM BKN004 BKN009 OVC047 16/16 A2982 RMK T01600160 MADISHF
LAF,2021-10-15 12:10,KLAF 151210Z AUTO 03007KT 10SM BKN004 BKN009 OVC047 16/16 A2982 RMK T01600160 MADISHF
LAF,2021-10-15 12:15,KLAF 151215Z AUTO 04008KT 10SM BKN004 BKN009 OVC047 16/16 A2982 RMK T01600160 MADISHF
LAF,2021-10-15 12:20,KLAF 151220Z AUTO 04007KT 10SM -RA BKN004 BKN009 OVC047 16/16 A2982 RMK T01600160 MADISHF
LAF,2021-10-15 12:25,KLAF 151225Z AUTO 03004KT 9SM -RA BKN004 BKN009 OVC047 16/16 A2982 RMK T01600160 MADISHF
LAF,2021-10-15 12:30,KLAF 151230Z AUTO 02004KT 9SM -RA BKN004 BKN009 OVC047 16/16 A2982 RMK T01600160 MADISHF
LAF,2021-10-15 12:35,KLAF 151235Z AUTO 34002KT 10SM -RA BKN004 BKN009 OVC047 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 12:40,KLAF 151240Z AUTO 33004KT 10SM BKN004 BKN009 OVC047 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 12:45,KLAF 151245Z AUTO 35004KT 10SM BKN004 BKN009 OVC047 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 12:50,KLAF 151250Z AUTO 36005KT 9SM OVC004 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 12:54,KLAF 151254Z 36004KT 9SM OVC005 16/16 A2984 RMK AO2 RAE1159B20E37 SLP104 P0000 T01610161
LAF,2021-10-15 12:55,KLAF 151255Z AUTO 01004KT 9SM OVC004 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 13:00,KLAF 151300Z AUTO 01005KT 8SM -RA OVC004 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 13:05,KLAF 151305Z AUTO 02007KT 7SM -RA OVC004 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 13:10,KLAF 151310Z 01006KT 8SM OVC004 16/16 A2984 RMK AO2 RAB1258E10 P0000 T01610161
LAF,2021-10-15 13:10,KLAF 151310Z AUTO 01005KT 8SM OVC004 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 13:15,KLAF 151315Z AUTO 35005KT 7SM OVC004 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 13:20,KLAF 151320Z AUTO 01005KT 7SM OVC004 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 13:25,KLAF 151325Z AUTO 01005KT 7SM OVC004 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 13:30,KLAF 151330Z AUTO 01005KT 6SM -RA BR OVC004 17/16 A2984 RMK T01700160 MADISHF
LAF,2021-10-15 13:35,KLAF 151335Z AUTO 36009KT 5SM -RA BR OVC004 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 13:40,KLAF 151340Z AUTO 34009KT 4SM -RA BR OVC004 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 13:45,KLAF 151345Z AUTO 35007KT 3SM -RA BR OVC004 16/16 A2985 RMK T01600160 MADISHF
LAF,2021-10-15 13:50,KLAF 151350Z AUTO 34008KT 2 1/2SM -RA BR OVC003 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 13:54,KLAF 151354Z 35008KT 2 1/2SM -RA BR OVC003 16/16 A2985 RMK AO2 RAB1258E10B27 SLP105 P0000 T01560156
LAF,2021-10-15 13:55,KLAF 151355Z AUTO 34008KT 2 1/2SM -RA BR OVC003 16/16 A2985 RMK T01600160 MADISHF
LAF,2021-10-15 14:00,KLAF 151400Z AUTO 34005KT 2 1/2SM -RA BR OVC004 16/16 A2985 RMK T01600160 MADISHF
LAF,2021-10-15 14:05,KLAF 151405Z AUTO 34005KT 2 1/2SM BR OVC004 16/16 A2985 RMK T01600160 MADISHF
LAF,2021-10-15 14:10,KLAF 151410Z AUTO 34005KT 2 1/2SM BR OVC003 16/15 A2985 RMK T01600150 MADISHF
LAF,2021-10-15 14:15,KLAF 151415Z AUTO 35007KT 3SM BR OVC003 16/15 A2985 RMK T01600150 MADISHF
LAF,2021-10-15 14:20,KLAF 151420Z 01007KT 3SM BR OVC003 16/15 A2985 RMK AO2 RAE01 P0000 T01560150
LAF,2021-10-15 14:20,KLAF 151420Z AUTO 01007KT 3SM BR OVC003 16/15 A2985 RMK T01600150 MADISHF
LAF,2021-10-15 14:25,KLAF 151425Z AUTO 01009KT 1 1/2SM BR OVC003 16/15 A2985 RMK T01600150 MADISHF
LAF,2021-10-15 14:27,KLAF 151427Z 02007KT 1 1/2SM BR OVC003 16/15 A2985 RMK AO2 RAE01 P0000 T01560150
LAF,2021-10-15 14:30,KLAF 151430Z AUTO 36005KT 1 1/2SM BR OVC003 16/15 A2984 RMK T01600150 MADISHF
LAF,2021-10-15 14:35,KLAF 151435Z AUTO 02007KT 1 1/2SM BR OVC004 16/15 A2984 RMK T01600150 MADISHF
LAF,2021-10-15 14:40,KLAF 151440Z AUTO 36007KT 1 1/2SM BR OVC004 16/15 A2984 RMK T01600150 MADISHF
LAF,2021-10-15 14:45,KLAF 151445Z AUTO 35008KT 1 1/2SM BR OVC004 16/15 A2984 RMK T01600150 MADISHF
LAF,2021-10-15 14:50,KLAF 151450Z AUTO 36009KT 2SM BR OVC004 16/15 A2985 RMK T01600150 MADISHF
LAF,2021-10-15 14:54,KLAF 151454Z 36006KT 2SM BR OVC004 16/15 A2985 RMK AO2 RAE01 SLP105 P0000 60000 T01560150 51003
LAF,2021-10-15 14:55,KLAF 151455Z AUTO 36004KT 6SM BR OVC004 16/15 A2985 RMK T01600150 MADISHF
LAF,2021-10-15 15:00,KLAF 151500Z AUTO 02008KT 2SM BR OVC004 16/15 A2985 RMK T01600150 MADISHF
LAF,2021-10-15 15:05,KLAF 151505Z AUTO 01005KT 2SM BR OVC004 16/15 A2984 RMK T01600150 MADISHF
LAF,2021-10-15 15:10,KLAF 151510Z AUTO 02005KT 2SM BR OVC004 16/15 A2984 RMK T01600150 MADISHF
LAF,2021-10-15 15:15,KLAF 151515Z AUTO 02007KT 2SM BR OVC004 16/15 A2984 RMK T01600150 MADISHF
LAF,2021-10-15 15:20,KLAF 151520Z AUTO 02007KT 2SM BR OVC004 16/15 A2984 RMK T01600150 MADISHF
LAF,2021-10-15 15:20,KLAF 151520Z 02007KT 2SM BR OVC005 16/15 A2984 RMK AO2 T01560150
LAF,2021-10-15 15:25,KLAF 151525Z AUTO 36005KT 2SM BR OVC004 16/15 A2984 RMK T01600150 MADISHF
LAF,2021-10-15 15:30,KLAF 151530Z AUTO 02005KT 2SM BR OVC004 16/15 A2984 RMK T01600150 MADISHF
LAF,2021-10-15 15:35,KLAF 151535Z AUTO 35005KT 2SM BR OVC004 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 15:40,KLAF 151540Z AUTO 36004KT 2SM BR OVC004 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 15:45,KLAF 151545Z AUTO 02004KT 2SM BR OVC004 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 15:50,KLAF 151550Z AUTO 02005KT 5SM BR OVC004 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 15:54,KLAF 151554Z 03005KT 4SM BR OVC005 16/16 A2984 RMK AO2 SLP102 T01610156
LAF,2021-10-15 15:55,KLAF 151555Z AUTO 03005KT 3SM BR OVC004 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 16:00,KLAF 151600Z AUTO 02005KT 3SM BR OVC004 16/16 A2982 RMK T01600160 MADISHF
LAF,2021-10-15 16:05,KLAF 151605Z AUTO 35005KT 3SM BR OVC004 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 16:10,KLAF 151610Z AUTO 34005KT 4SM BR OVC004 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 16:15,KLAF 151615Z AUTO 35005KT 5SM BR OVC004 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 16:20,KLAF 151620Z AUTO 33007KT 8SM OVC004 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 16:25,KLAF 151625Z AUTO 35005KT 8SM OVC004 16/16 A2985 RMK T01600160 MADISHF
LAF,2021-10-15 16:30,KLAF 151630Z AUTO 33004KT 8SM OVC004 16/16 A2985 RMK T01600160 MADISHF
LAF,2021-10-15 16:35,KLAF 151635Z AUTO 34005KT 9SM OVC004 16/16 A2985 RMK T01600160 MADISHF
LAF,2021-10-15 16:40,KLAF 151640Z AUTO 32007KT 9SM OVC004 16/16 A2986 RMK T01600160 MADISHF
LAF,2021-10-15 16:45,KLAF 151645Z AUTO 36005KT 6SM BR OVC004 16/16 A2986 RMK T01600160 MADISHF
LAF,2021-10-15 16:50,KLAF 151650Z AUTO 33005KT 4SM BR OVC004 16/16 A2986 RMK T01600160 MADISHF
LAF,2021-10-15 16:54,KLAF 151654Z 35005KT 3SM BR OVC005 16/16 A2986 RMK AO2 SLP108 T01610156
LAF,2021-10-15 16:55,KLAF 151655Z AUTO 35005KT 3SM BR OVC004 16/16 A2986 RMK T01600160 MADISHF
LAF,2021-10-15 17:00,KLAF 151700Z AUTO 35005KT 2 1/2SM BR OVC004 16/16 A2985 RMK T01600160 MADISHF
LAF,2021-10-15 17:00,KLAF 151700Z 35005KT 2 1/2SM BR OVC004 16/16 A2985 RMK AO2 T01610156
LAF,2021-10-15 17:05,KLAF 151705Z AUTO 35002KT 2 1/2SM BR OVC004 16/16 A2985 RMK T01600160 MADISHF
LAF,2021-10-15 17:10,KLAF 151710Z AUTO 33007KT 2 1/2SM BR OVC004 17/16 A2985 RMK T01700160 MADISHF
LAF,2021-10-15 17:15,KLAF 151715Z AUTO 34005KT 2 1/2SM BR OVC004 17/16 A2986 RMK T01700160 MADISHF
LAF,2021-10-15 17:18,KLAF 151718Z 35006KT 9SM OVC005 17/16 A2985 RMK AO2 CIG 003V008 T01670156
LAF,2021-10-15 17:20,KLAF 151720Z AUTO 33005KT 4SM BR OVC004 17/16 A2986 RMK T01700160 CIG 3V8  MADISHF
LAF,2021-10-15 17:25,KLAF 151725Z AUTO 31005KT 4SM BR OVC004 17/16 A2986 RMK T01700160 MADISHF
LAF,2021-10-15 17:30,KLAF 151730Z AUTO 31005KT 4SM BR OVC004 16/16 A2986 RMK T01600160 MADISHF
LAF,2021-10-15 17:35,KLAF 151735Z AUTO 33005KT 4SM BR OVC004 16/16 A2986 RMK T01600160 MADISHF
LAF,2021-10-15 17:40,KLAF 151740Z AUTO 33005KT 4SM BR OVC004 17/16 A2986 RMK T01700160 MADISHF
LAF,2021-10-15 17:45,KLAF 151745Z AUTO 33005KT 5SM BR OVC006 17/16 A2986 RMK T01700160 MADISHF
LAF,2021-10-15 17:50,KLAF 151750Z AUTO 30005KT 2SM BR OVC003 16/16 A2986 RMK T01600160 MADISHF
LAF,2021-10-15 17:54,KLAF 151754Z 31005KT 2SM BR OVC003 16/16 A2986 RMK AO2 SLP108 60000 T01610156 10167 20156 53003
LAF,2021-10-15 17:55,KLAF 151755Z AUTO 31005KT 3SM BR OVC004 16/16 A2985 RMK T01600160 MADISHF
LAF,2021-10-15 18:00,KLAF 151800Z AUTO 32005KT 2SM BR OVC003 16/16 A2985 RMK T01600160 MADISHF
LAF,2021-10-15 18:01,KLAF 151801Z 33006KT 1 3/4SM BR OVC003 16/16 A2985 RMK AO2 T01610156
LAF,2021-10-15 18:05,KLAF 151805Z AUTO 33005KT 2SM -RA BR OVC003 16/16 A2985 RMK T01600160 MADISHF
LAF,2021-10-15 18:10,KLAF 151810Z AUTO 35004KT 2SM -RA BR OVC003 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 18:15,KLAF 151815Z AUTO 34005KT 2SM -RA BR OVC003 16/16 A2984 RMK T01600160 MADISHF
LAF,2021-10-15 18:20,KLAF 151820Z AUTO 34005KT 2SM -RA BR OVC003 17/16 A2984 RMK T01700160 MADISHF
LAF,2021-10-15 18:25,KLAF 151825Z AUTO 31005KT 2SM BR OVC003 17/16 A2984 RMK T01700160 MADISHF
LAF,2021-10-15 18:30,KLAF 151830Z AUTO 30005KT 2SM -RA BR OVC003 17/16 A2985 RMK T01700160 MADISHF
LAF,2021-10-15 18:35,KLAF 151835Z AUTO 30005KT 2SM -RA BR OVC003 17/16 A2985 RMK T01700160 MADISHF
LAF,2021-10-15 18:40,KLAF 151840Z AUTO 31007KT 2SM BR OVC003 17/16 A2985 RMK T01700160 MADISHF
LAF,2021-10-15 18:45,KLAF 151845Z AUTO 31005KT 2SM -RA BR OVC003 17/16 A2985 RMK P0000 T01700160 MADISHF
LAF,2021-10-15 18:50,KLAF 151850Z AUTO 30004KT 2SM -RA BR OVC003 17/16 A2985 RMK P0000 T01700160 MADISHF
LAF,2021-10-15 18:54,KLAF 151854Z VRB04KT 1 3/4SM -RA BR OVC003 17/16 A2985 RMK AO2 RAB03 SLP105 P0001 T01670161
LAF,2021-10-15 18:55,KLAF 151855Z AUTO 27004KT 9SM -RA OVC011 17/16 A2985 RMK T01700160 MADISHF
LAF,2021-10-15 19:00,KLAF 151900Z AUTO 28005KT 10SM -RA SCT008 BKN013 OVC019 17/16 A2984 RMK T01700160 MADISHF
LAF,2021-10-15 19:01,KLAF 151901Z 29004KT 10SM -RA SCT008 BKN013 OVC019 17/16 A2984 RMK AO2 P0000 T01670161
LAF,2021-10-15 19:05,KLAF 151905Z AUTO 31004KT 10SM -RA BKN008 BKN013 OVC019 17/16 A2985 RMK T01700160 VRB04KT  MADISHF
LAF,2021-10-15 19:08,KLAF 151908Z 29005KT 10SM BKN008 BKN013 OVC019 17/16 A2985 RMK AO2 RAE06 P0000 T01720161
LAF,2021-10-15 19:10,KLAF 151910Z AUTO 29007KT 10SM BKN008 BKN013 OVC019 17/16 A2985 RMK T01700160 MADISHF
LAF,2021-10-15 19:15,KLAF 151915Z AUTO 31005KT 10SM BKN008 BKN013 OVC019 17/16 A2985 RMK T01700160 MADISHF
LAF,2021-10-15 19:20,KLAF 151920Z AUTO 32004KT 10SM BKN008 BKN013 OVC019 17/16 A2985 RMK T01700160 MADISHF
LAF,2021-10-15 19:25,KLAF 151925Z AUTO 32008KT 10SM BKN008 BKN013 OVC019 17/16 A2985 RMK T01700160 MADISHF
LAF,2021-10-15 19:30,KLAF 151930Z AUTO 32008KT 10SM BKN008 BKN013 OVC019 17/16 A2985 RMK T01700160 MADISHF
LAF,2021-10-15 19:35,KLAF 151935Z AUTO 32008KT 10SM BKN008 BKN013 OVC019 17/15 A2985 RMK T01700150 MADISHF
LAF,2021-10-15 19:40,KLAF 151940Z AUTO 33008KT 10SM BKN008 BKN013 OVC019 17/15 A2985 RMK T01700150 MADISHF
LAF,2021-10-15 19:45,KLAF 151945Z AUTO 32007KT 10SM OVC015 17/15 A2985 RMK T01700150 MADISHF
LAF,2021-10-15 19:50,KLAF 151950Z AUTO 32007KT 10SM OVC015 17/15 A2985 RMK T01700150 MADISHF
LAF,2021-10-15 19:51,KLAF 151951Z 32007KT 10SM OVC015 17/15 A2985 RMK AO2 RAE06 P0000
LAF,2021-10-15 19:54,KLAF 151954Z 32008KT 10SM OVC015 16/15 A2986 RMK AO2 RAE06 SLP109 P0000 T01610150
LAF,2021-10-15 19:55,KLAF 151955Z AUTO 32005KT 10SM OVC015 16/14 A2986 RMK T01600140 MADISHF
LAF,2021-10-15 20:00,KLAF 152000Z AUTO 32005KT 10SM OVC016 16/15 A2985 RMK T01600150 MADISHF
LAF,2021-10-15 20:05,KLAF 152005Z AUTO 33005KT 10SM BKN016 OVC022 17/15 A2985 RMK T01700150 MADISHF
LAF,2021-10-15 20:10,KLAF 152010Z AUTO 33005KT 10SM BKN016 OVC022 17/15 A2985 RMK T01700150 MADISHF
LAF,2021-10-15 20:15,KLAF 152015Z AUTO 32007KT 10SM SCT016 OVC022 17/15 A2985 RMK T01700150 MADISHF
LAF,2021-10-15 20:20,KLAF 152020Z AUTO 32009KT 10SM OVC022 17/14 A2985 RMK T01700140 MADISHF
LAF,2021-10-15 20:25,KLAF 152025Z AUTO 32008KT 10SM OVC022 17/15 A2985 RMK T01700150 MADISHF
LAF,2021-10-15 20:30,KLAF 152030Z AUTO 31008KT 10SM OVC024 17/15 A2985 RMK T01700150 MADISHF
LAF,2021-10-15 20:35,KLAF 152035Z AUTO 32005KT 10SM OVC024 17/15 A2985 RMK T01700150 MADISHF
LAF,2021-10-15 20:40,KLAF 152040Z AUTO 33005KT 10SM OVC024 17/15 A2985 RMK T01700150 MADISHF
LAF,2021-10-15 20:45,KLAF 152045Z AUTO 33005KT 10SM OVC024 17/15 A2985 RMK T01700150 MADISHF
LAF,2021-10-15 20:50,KLAF 152050Z AUTO 32002KT 10SM OVC025 17/14 A2985 RMK T01700140 MADISHF
LAF,2021-10-15 20:54,KLAF 152054Z 30004KT 10SM OVC025 17/15 A2985 RMK AO2 SLP105 60001 T01670150 50000
LAF,2021-10-15 20:55,KLAF 152055Z AUTO 30004KT 10SM OVC025 17/15 A2985 RMK T01700150 MADISHF
LAF,2021-10-15 21:00,KLAF 152100Z AUTO 31005KT 10SM OVC027 17/15 A2985 RMK T01700150 MADISHF
LAF,2021-10-15 21:05,KLAF 152105Z AUTO 30004KT 10SM OVC027 17/15 A2985 RMK T01700150 MADISHF
LAF,2021-10-15 21:10,KLAF 152110Z AUTO 00000KT 10SM OVC027 17/15 A2984 RMK T01700150 MADISHF
LAF,2021-10-15 21:15,KLAF 152115Z AUTO 33002KT 10SM FEW021 OVC027 17/15 A2984 RMK T01700150 MADISHF
LAF,2021-10-15 21:20,KLAF 152120Z AUTO 32004KT 10SM SCT016 OVC028 17/14 A2985 RMK T01700140 MADISHF
LAF,2021-10-15 21:25,KLAF 152125Z AUTO 31005KT 10SM SCT015 BKN019 OVC028 17/14 A2985 RMK T01700140 MADISHF
LAF,2021-10-15 21:30,KLAF 152130Z AUTO 32004KT 10SM BKN015 OVC028 17/14 A2985 RMK T01700140 MADISHF
LAF,2021-10-15 21:35,KLAF 152135Z AUTO 30005KT 10SM BKN013 OVC028 16/15 A2985 RMK T01600150 MADISHF
LAF,2021-10-15 21:40,KLAF 152140Z AUTO 31009KT 10SM BKN013 OVC028 16/14 A2985 RMK T01600140 MADISHF
LAF,2021-10-15 21:40,KLAF 152140Z 31009KT 10SM BKN013 OVC028 16/14 A2985 RMK AO2 T01610144
LAF,2021-10-15 21:45,KLAF 152145Z AUTO 30008KT 8SM OVC013 16/14 A2985 RMK T01600140 MADISHF
LAF,2021-10-15 21:50,KLAF 152150Z AUTO 30008KT 5SM BR FEW008 OVC013 16/14 A2985 RMK T01600140 MADISHF
LAF,2021-10-15 21:51,KLAF 152151Z 30009KT 4SM BR BKN008 OVC013 16/14 A2985 RMK AO2
LAF,2021-10-15 21:54,KLAF 152154Z 31009KT 3SM -RA BR BKN008 OVC013 16/14 A2985 RMK AO2 RAB53 SLP107 P0000 T01560144
LAF,2021-10-15 21:55,KLAF 152155Z AUTO 32010KT 3SM -RA BR FEW008 OVC013 16/14 A2985 RMK T01600140 MADISHF
LAF,2021-10-15 21:56,KLAF 152156Z 32010KT 2 1/2SM -RA BR BKN008 OVC013 16/14 A2985 RMK AO2 P0000 T01560144
LAF,2021-10-15 22:00,KLAF 152200Z AUTO 32010KT 2SM -RA BR BKN008 OVC013 15/14 A2985 RMK T01500140 MADISHF
LAF,2021-10-15 22:05,KLAF 152205Z AUTO 32008KT 2SM -RA BR BKN008 OVC013 15/14 A2985 RMK T01500140 MADISHF
LAF,2021-10-15 22:10,KLAF 152210Z AUTO 33007KT 2 1/2SM -RA BR BKN008 OVC013 15/14 A2985 RMK T01500140 MADISHF
LAF,2021-10-15 22:15,KLAF 152215Z AUTO 34008KT 2 1/2SM -RA BR BKN008 OVC013 15/14 A2985 RMK T01500140 MADISHF
LAF,2021-10-15 22:20,KLAF 152220Z AUTO 34009G14KT 2 1/2SM -RA BR BKN008 OVC013 15/14 A2985 RMK T01500140 MADISHF
LAF,2021-10-15 22:25,KLAF 152225Z AUTO 34009KT 2 1/2SM -RA BR BKN008 OVC013 15/14 A2985 RMK T01500140 MADISHF
LAF,2021-10-15 22:30,KLAF 152230Z AUTO 35010KT 3SM -RA BR BKN008 OVC013 14/14 A2985 RMK T01400140 MADISHF
LAF,2021-10-15 22:35,KLAF 152235Z AUTO 01008KT 5SM BR BKN008 OVC013 15/14 A2984 RMK T01500140 MADISHF
LAF,2021-10-15 22:35,KLAF 152235Z 01008KT 5SM BR BKN008 OVC013 15/14 A2984 RMK AO2 RAE33 P0000 T01500139
LAF,2021-10-15 22:40,KLAF 152240Z AUTO 36007KT 10SM BKN006 BKN018 OVC038 15/14 A2984 RMK T01500140 MADISHF
LAF,2021-10-15 22:45,KLAF 152245Z AUTO 36005KT 10SM BKN006 BKN018 OVC038 15/14 A2985 RMK T01500140 MADISHF
LAF,2021-10-15 22:50,KLAF 152250Z AUTO 33004KT 10SM BKN006 BKN018 OVC038 15/14 A2985 RMK T01500140 MADISHF
LAF,2021-10-15 22:54,KLAF 152254Z 32003KT 10SM BKN006 BKN018 OVC038 15/14 A2985 RMK AO2 RAE33 SLP107 P0000 T01500144
LAF,2021-10-15 22:55,KLAF 152255Z AUTO 32004KT 10SM FEW018 BKN024 OVC038 15/14 A2985 RMK T01500140 MADISHF
LAF,2021-10-15 23:00,KLAF 152300Z AUTO 33004KT 10SM BKN024 OVC038 15/14 A2985 RMK T01500140 MADISHF
LAF,2021-10-15 23:01,KLAF 152301Z 33004KT 10SM BKN024 OVC038 15/14 A2985 RMK AO2 T01500144
LAF,2021-10-15 23:05,KLAF 152305Z AUTO 00000KT 10SM BKN024 OVC037 15/14 A2985 RMK T01500140 MADISHF
LAF,2021-10-15 23:10,KLAF 152310Z AUTO 00000KT 10SM OVC026 15/14 A2986 RMK T01500140 MADISHF
LAF,2021-10-15 23:15,KLAF 152315Z AUTO 33004KT 10SM OVC026 15/14 A2985 RMK T01500140 MADISHF
LAF,2021-10-15 23:20,KLAF 152320Z AUTO 34005KT 10SM OVC026 15/14 A2985 RMK T01500140 MADISHF
LAF,2021-10-15 23:25,KLAF 152325Z AUTO 33007KT 10SM OVC028 15/14 A2986 RMK T01500140 MADISHF
LAF,2021-10-15 23:30,KLAF 152330Z AUTO 32005KT 10SM OVC028 15/14 A2986 RMK T01500140 MADISHF
LAF,2021-10-15 23:35,KLAF 152335Z AUTO 32005KT 10SM OVC028 15/14 A2986 RMK T01500140 MADISHF
LAF,2021-10-15 23:40,KLAF 152340Z AUTO 31005KT 10SM OVC030 15/14 A2986 RMK T01500140 MADISHF
LAF,2021-10-15 23:42,KLAF 152342Z 31005KT 10SM -RA OVC030 15/14 A2987 RMK AO2 RAB42 P0000 T01500139
LAF,2021-10-15 23:45,KLAF 152345Z AUTO 29005KT 8SM -RA FEW021 OVC030 15/14 A2987 RMK P0000 T01500140 MADISHF
LAF,2021-10-15 23:50,KLAF 152350Z AUTO 27005KT 7SM -RA FEW015 SCT021 OVC030 15/14 A2987 RMK P0000 T01500140 MADISHF
