"id"	"date_published"	"region"	"quality"	"views"	"likes"	"shares"	"tags"	"recommendations"	"report"	"duration"	"day_views"	"night_views"	"size"
"8j8op8618102j7"	"5/14/2020"	"Western Europe"	"720p"	320905	2002	1278	37	1499	"N"	NA	195546	125359	1157
"3j5lt2008262f8"	"10/23/2020"	"Eastern Asia"	"1080p"	334894	2933	1303	76	1863	"N"	NA	217243	117651	938
"9i3fs2882029o8"	"9/10/2020"	"Eastern Asia"	"720p"	242557	2724	1225	4	1296	"N"	NA	161981	80576	325
"3b6fk2629584a9"	"3/2/2020"	"Eastern Europe"	"480p"	325094	1644	738	123	1394	"N"	NA	190588	134506	385
"0q0yr6432184f6"	"6/1/2020"	"Eastern Asia"	"720p"	293988	2118	1124	76	1594	"N"	NA	180146	113842	800
"4w9gh1224817q5"	"12/25/2020"	"South Asia"	"720p"	297598	2585	1246	12	1559	"N"	NA	180518	117080	422
"2k9qk9502456l4"	"12/15/2020"	"North America"	"720p"	226973	2145	1043	19	1609	"N"	NA	133069	93904	1369
"7m8ti1138373v2"	"1/9/2020"	"Eastern Asia"	"480p"	402691	1754	821	149	1316	"N"	NA	267884	134807	753
"7v8gx2499735t7"	"11/24/2020"	"South Europe"	"480p"	346903	1496	820	25	1650	"N"	NA	227201	119702	219
"5e1ni9269535i3"	"5/24/2020"	"South America"	"720p"	396336	2854	1119	45	1674	"N"	NA	229088	167248	889
"5b1bq5370435r0"	"6/18/2020"	"South Europe"	"1080p"	243723	2659	1227	74	1733	"N"	NA	131012	112711	1349
"9w5yu1507652j2"	"12/10/2020"	"Eastern Asia"	"1080p"	352045	807	419	179	1532	"Y"	NA	216258	135787	210
"6f9va2844714v6"	"12/24/2020"	"Eastern Asia"	"1080p"	376792	1881	1341	12	1797	"N"	NA	266738	110054	166
"2u9wj7630389k5"	"8/4/2020"	"North America"	"480p"	279031	1471	794	8	1343	"N"	NA	167780	111251	142
"0d9ny1612194f7"	"6/28/2020"	"Central America"	"1080p"	335869	2758	1187	26	1746	"N"	NA	260893	74976	461
"6t8oa2205742i7"	"9/18/2020"	"South Europe"	"1080p"	322120	882	569	50	1662	"Y"	NA	179370	142750	867
"9t1sc4788156r5"	"8/22/2020"	"North America"	"480p"	266568	1513	741	7	1442	"N"	NA	181724	84844	70
"5e0cg3559374q6"	"3/13/2020"	"South Africa"	"1080p"	406034	2239	1233	36	1766	"N"	NA	260284	145750	951
"3w4bt7528084b3"	"9/19/2020"	"Middle East"	"720p"	321889	2178	1188	19	1824	"N"	NA	180783	141106	1067
"8p8kj1057100e4"	"9/26/2020"	"Eastern Asia"	"1080p"	409897	2059	1305	14	1834	"N"	NA	241083	168814	429
"5m8bb7286627z9"	"8/28/2020"	"Caribbean"	"720p"	291863	994	419	75	1748	"Y"	NA	204738	87125	1458
"0y7po0721477f0"	"5/18/2020"	"North America"	"1080p"	480623	2649	1164	33	1739	"N"	NA	321307	159316	1258
"3p5rq8506120l4"	"1/6/2020"	"Eastern Asia"	"360p"	301725	1158	570	21	1096	"N"	NA	216666	85059	444
"2m5tk3428243q1"	"5/22/2020"	"Central Europe"	"720p"	316209	2467	1088	1	1467	"N"	NA	173870	142339	132
"3t0ij6587274i0"	"12/10/2020"	"Western Europe"	"720p"	296175	2437	1203	4	1666	"N"	NA	200073	96102	410
"6y6zi5870058u1"	"10/17/2020"	"Eastern Asia"	"1080p"	347985	2321	1137	62	2128	"N"	NA	200213	147772	1268
"0p3sb4561470p7"	"12/22/2020"	"North America"	"720p"	327439	2805	1079	20	1542	"N"	NA	207661	119778	349
"1f2ew1262550x8"	"10/23/2020"	"South Europe"	"1080p"	326618	2457	1107	6	1748	"N"	NA	192064	134554	1904
"0n8jx3093475t6"	"2/16/2020"	"Middle East"	"720p"	420830	1297	495	30	1609	"Y"	NA	243918	176912	170
"5b4pj8783999b6"	"2/14/2020"	"North America"	"720p"	254207	2301	1117	12	1962	"N"	NA	128615	125592	333
"4e8ep1099623j2"	"8/29/2020"	"Eastern Europe"	"480p"	340591	1380	787	44	1198	"N"	NA	223689	116902	523
"4m3id8717227s2"	"2/29/2020"	"South Asia"	"1080p"	388287	3037	1182	48	1834	"N"	NA	225747	162540	128
"9m5vs6249740e5"	"1/26/2020"	"Western Europe"	"1080p"	386660	2279	1259	29	1448	"N"	NA	247558	139102	126
"7v1tb2368898h5"	"4/26/2020"	"North America"	"1080p"	275327	1013	533	139	1848	"Y"	NA	158482	116845	267
"1m2cj6049452l8"	"4/18/2020"	"Scandinavia"	"720p"	380229	2113	1292	34	1453	"N"	NA	243668	136561	1147
"8o2yp1074544y7"	"8/3/2020"	"North America"	"1080p"	391481	2589	1299	4	1752	"N"	NA	235723	155758	2
"9d0mr5305087k9"	"5/12/2020"	"Central Africa"	"240p"	343886	1149	516	13	884	"N"	NA	226867	117019	68
"8h2rz9848541j7"	"10/22/2020"	"South Europe"	"720p"	236169	2642	1263	28	1523	"N"	NA	180705	55464	1066
"8d3rn9203667l8"	"7/26/2020"	"North America"	"1080p"	258923	1037	605	15	1752	"Y"	NA	173793	85130	930
"6p6de8496432s6"	"1/2/2020"	"Western Europe"	"1080p"	239539	2533	1179	91	1711	"N"	NA	147604	91935	9297
"7a5hl1638813z9"	"11/3/2020"	"Eastern Asia"	"1080p"	321467	2377	1196	39	1886	"N"	NA	158871	162596	727
"4e8yb9598529t5"	"6/1/2020"	"North America"	"1080p"	315029	3118	1323	5	2045	"N"	NA	210367	104662	7069
"1k7fp4640691t5"	"9/23/2020"	"Eastern Asia"	"720p"	355900	2480	1355	23	1725	"N"	NA	291883	64017	923
"2k7we5228343z8"	"9/20/2020"	"Central Europe"	"1080p"	439734	2840	1054	18	1673	"N"	NA	331689	108045	1168
"7n7is9118147q1"	"10/8/2020"	"Eastern Asia"	"1080p"	286628	2111	1217	41	1967	"N"	NA	162181	124447	2222
"0n0qi4872536i5"	"4/17/2020"	"Eastern Asia"	"1080p"	332935	2441	1255	96	2113	"N"	NA	229723	103212	362
"8p0pn9354389q1"	"1/16/2020"	"Eastern Asia"	"1080p"	349268	2304	1153	128	1748	"N"	NA	226844	122424	278
"8n0kr9287469p6"	"4/27/2020"	"North America"	"720p"	365318	2190	1148	117	1725	"N"	NA	276866	88452	1973
"5w2sj9085986u7"	"11/10/2020"	"Western Europe"	"1080p"	323497	2080	1124	3	1670	"N"	NA	194858	128639	201
"0g7aa7907400x1"	"6/15/2020"	"North America"	"1080p"	357738	2966	1059	58	1952	"N"	NA	192227	165511	211
"7n7tb9876814t7"	"3/29/2020"	"Eastern Africa"	"1080p"	271528	3071	1292	16	1749	"N"	NA	172022	99506	6602
"8d7rc1749032e7"	"11/3/2020"	"South Europe"	"720p"	324770	2076	1193	66	1766	"N"	NA	207674	117096	750
"9m0wl2549026y0"	"10/16/2020"	"Eastern Asia"	"144p"	342202	950	531	6	956	"N"	NA	241325	100877	43
"3y6mn0347080b1"	"12/26/2020"	"Central Europe"	"1080p"	351810	1121	525	110	1595	"Y"	NA	249919	101891	2423
"8u5pi7566838r8"	"4/26/2020"	"South Europe"	"1080p"	306647	2274	1284	289	1799	"N"	NA	212357	94290	998
"6n0va7920575v1"	"9/5/2020"	"Central Europe"	"1080p"	335238	2505	1174	15	1601	"N"	NA	200182	135056	2387
"2u0rp0524291f6"	"3/6/2020"	"Central Europe"	"1080p"	347313	2571	1234	14	1890	"N"	NA	227691	119622	601
"0y2tk6098847l8"	"6/16/2020"	"Central Europe"	"1080p"	370361	2728	1244	33	1913	"N"	NA	250064	120297	1157
"7c1dv3012799l4"	"4/9/2020"	"Central Europe"	"720p"	223305	2069	1203	20	1821	"N"	NA	156973	66332	246
"6m0gi0854193w1"	"9/21/2020"	"Middle East"	"1080p"	287999	1174	576	17	1818	"Y"	NA	239687	48312	1024
"8k8ub4347455a1"	"9/21/2020"	"Eastern Europe"	"720p"	321068	3097	1177	57	1581	"N"	NA	204950	116118	207
"9m5xt8638627f4"	"8/12/2020"	"North America"	"480p"	240319	1719	791	34	1321	"N"	NA	146696	93623	254
"0y6rq1968893w5"	"8/1/2020"	"North America"	"1080p"	382616	2898	1176	22	1765	"N"	NA	238426	144190	704
"2o8sw8133753v3"	"11/25/2020"	"Eastern Asia"	"720p"	385441	2439	1272	27	1556	"N"	NA	242563	142878	2022
"4g2wp6283901s0"	"2/4/2020"	"South America"	"720p"	378397	3091	1050	19	1471	"N"	NA	212482	165915	219
"5h8cw2612045b8"	"4/13/2020"	"Eastern Asia"	"1080p"	371860	2290	1284	112	2012	"N"	NA	239654	132206	2898
"5x6se8810553g8"	"10/18/2020"	"South America"	"1080p"	323042	2817	1243	17	1717	"N"	NA	189149	133893	482
"8y6ba3807366e8"	"12/16/2020"	"South America"	"720p"	269063	3035	1140	20	1722	"N"	NA	139178	129885	2184
"3y6us1826427b2"	"9/17/2020"	"North America"	"1080p"	372434	2726	1151	28	1791	"N"	NA	255583	116851	794
"6d7nd9273300h5"	"3/4/2020"	"Eastern Asia"	"1080p"	317226	2279	1288	38	1639	"N"	NA	193879	123347	1892
"1e9kv5399934z4"	"3/2/2020"	"Scandinavia"	"720p"	273937	2411	1484	6	1591	"N"	NA	187591	86346	540
"4h1pn8036921v1"	"5/22/2020"	"North America"	"720p"	290048	2409	1045	34	1551	"N"	NA	185358	104690	116
"7j7gi5740396r7"	"9/21/2020"	"Western Europe"	"1080p"	382295	2173	1152	19	1941	"N"	NA	300246	82049	259
"9x3cn0192514d9"	"1/14/2020"	"South Europe"	"480p"	239326	1204	496	58	1446	"Y"	NA	138812	100514	522
"2j2cj0647523d0"	"10/26/2020"	"Central Europe"	"720p"	287331	2186	1141	7	1615	"N"	NA	160587	126744	875
"4c2bw7848782s0"	"8/27/2020"	"North America"	"720p"	279332	2525	1133	84	1435	"N"	NA	161061	118271	35
"7t5rr5366594x3"	"10/24/2020"	"Eastern Europe"	"1080p"	318052	2213	1371	48	1607	"N"	NA	189255	128797	11382
"3d9yf4001230p9"	"6/10/2020"	"South Africa"	"720p"	267289	1756	1215	16	1540	"N"	NA	149291	117998	770
"1c7ww9389546e7"	"7/16/2020"	"North America"	"360p"	362824	1274	524	48	1327	"N"	NA	219718	143106	33
"4g7lk3802550n3"	"8/1/2020"	"North America"	"1080p"	331015	2710	1193	45	1667	"N"	NA	236713	94302	1433
"1x8kq5520050t1"	"6/19/2020"	"North America"	"720p"	277720	2743	1513	135	1537	"N"	NA	140321	137399	328
"0t5hb9067773f4"	"5/7/2020"	"North America"	"1080p"	340666	2546	1256	45	1653	"N"	NA	194008	146658	425
"2w8px5617844n1"	"11/28/2020"	"Eastern Asia"	"720p"	276094	1191	508	114	1582	"Y"	NA	210967	65127	393
"7h9bz4362601g6"	"8/22/2020"	"Central Europe"	"1080p"	324293	2542	1110	107	1698	"N"	NA	224733	99560	746
"5f8qk4423677u6"	"1/7/2020"	"Eastern Asia"	"720p"	320125	2448	1347	58	1669	"N"	NA	194841	125284	363
"7g6lf3517950k5"	"3/29/2020"	"South Asia"	"720p"	278324	2503	1250	65	1336	"N"	NA	116351	161973	130
"8a8mm3881662z5"	"11/17/2020"	"Scandinavia"	"720p"	219408	2344	1114	39	1719	"N"	NA	140269	79139	318
"4w9pb7971139o1"	"1/16/2020"	"North America"	"240p"	360353	1223	623	6	999	"N"	NA	218405	141948	109
"0l0qg7249233v3"	"6/6/2020"	"Western Europe"	"1080p"	315747	2370	1325	32	1903	"N"	NA	213948	101799	123
"8g1di9775384l9"	"7/20/2020"	"South Europe"	"1080p"	278154	2593	1261	23	1715	"N"	NA	127345	150809	1245
"5q5ji7233603n2"	"2/5/2020"	"Eastern Asia"	"720p"	383166	1379	510	15	1568	"Y"	NA	239501	143665	564
"7x6us9139599g8"	"2/26/2020"	"Western Europe"	"144p"	290550	989	578	15	757	"N"	NA	225223	65327	71
"0x2bl0226260s3"	"4/26/2020"	"Southeast Asia"	"1080p"	379961	1022	488	168	1919	"Y"	NA	241806	138155	115
"6x8hy7485852d8"	"9/12/2020"	"Eastern Asia"	"480p"	300187	1520	828	21	1541	"N"	NA	197272	102915	530
"2q0cb3040626i5"	"9/22/2020"	"Eastern Asia"	"720p"	334706	1854	1224	74	1464	"N"	NA	219793	114913	126
"2x2wr8866008d6"	"8/10/2020"	"Eastern Asia"	"720p"	311219	2628	1365	31	1478	"N"	NA	217913	93306	601
"1a1ub3062657z1"	"1/15/2020"	"North America"	"360p"	313023	1276	514	12	1190	"N"	NA	217871	95152	185
"0p7tq9502886l6"	"3/23/2020"	"Western Europe"	"1080p"	326323	2425	1177	35	1815	"N"	NA	198773	127550	818
"4c7ln1086310b8"	"5/23/2020"	"Eastern Asia"	"1080p"	316175	3010	1147	19	1978	"N"	NA	220736	95439	673
"5p6ff3868928t3"	"5/23/2020"	"Eastern Asia"	"480p"	288681	1440	845	13	1547	"N"	NA	127856	160825	85
"6o8pd4349433x4"	"8/27/2020"	"Eastern Asia"	"1080p"	313524	2242	1049	8	1611	"N"	NA	185479	128045	344
"5q0vh5032620s5"	"7/3/2020"	"North America"	"1080p"	421900	2892	1247	88	1547	"N"	NA	258747	163153	1194
"0b7mc5179885r4"	"5/3/2020"	"Eastern Asia"	"720p"	329370	2517	1272	26	1569	"N"	NA	202505	126865	611
"5o7eg2557273h4"	"4/13/2020"	"Western Europe"	"1080p"	349449	2253	1150	68	1828	"N"	NA	164156	185293	647
"3g6ue6077733p6"	"11/7/2020"	"Scandinavia"	"720p"	309117	2472	964	129	1655	"N"	NA	160875	148242	163
"7u7xl3012334x0"	"5/21/2020"	"Eastern Europe"	"1080p"	299404	2176	1328	35	1909	"N"	NA	207997	91407	360
"6e3ul2690727c2"	"6/1/2020"	"Caribbean"	"1080p"	301748	2408	1088	65	1950	"N"	NA	157643	144105	1377
"6w2ci1175626a6"	"1/20/2020"	"Western Europe"	"1080p"	429564	2826	1100	5	1924	"N"	NA	295510	134054	1046
"6t9ww3822594s5"	"6/30/2020"	"Eastern Europe"	"1080p"	268479	2817	1032	9	1732	"N"	NA	199413	69066	358
"8m3or3292049u0"	"3/20/2020"	"Middle East"	"720p"	292481	2599	1242	24	1701	"N"	NA	169805	122676	665
"2h3er3211766e8"	"2/25/2020"	"Eastern Asia"	"720p"	375942	2038	1054	6	1657	"N"	NA	218918	157024	1092
"0y2wl6351942l0"	"10/8/2020"	"Middle East"	"720p"	274133	2421	1135	130	1497	"N"	NA	199184	74949	313
"8o6an8943925o3"	"12/4/2020"	"Eastern Asia"	"360p"	386772	1072	591	27	1230	"N"	NA	237430	149342	120
"0l4wt3917076m1"	"10/20/2020"	"Eastern Africa"	"1080p"	285868	2431	1257	39	1844	"N"	NA	166336	119532	256
"9s7nf5361937j5"	"6/9/2020"	"North America"	"1080p"	282451	3045	1163	52	2097	"N"	NA	146726	135725	585
"4n7an3916452r5"	"2/9/2020"	"North America"	"480p"	394030	1554	797	26	1529	"N"	NA	225478	168552	149
"8x6kf0611556y4"	"9/4/2020"	"South Europe"	"1080p"	364416	2388	1149	30	1618	"N"	NA	216895	147521	1091
"1h1fm3057861o1"	"4/7/2020"	"North America"	"720p"	406080	2302	1187	15	1672	"N"	NA	248415	157665	118
"3d9oj9784641g9"	"9/17/2020"	"North America"	"720p"	205319	2471	1418	11	1685	"N"	NA	102964	102355	348
"9a2jy0727972s5"	"7/23/2020"	"Eastern Europe"	"1080p"	299058	2046	1377	29	1847	"N"	NA	215114	83944	238
"3x8qe9954968e2"	"12/15/2020"	"Eastern Asia"	"1080p"	332688	2484	1241	51	1850	"N"	NA	211071	121617	926
"7u3ae1533344g7"	"6/30/2020"	"Eastern Asia"	"1080p"	319446	2263	1185	21	1792	"N"	NA	185866	133580	494
"1o6mz8759581m6"	"4/8/2020"	"Western Europe"	"720p"	324973	2486	1088	34	1379	"N"	NA	211927	113046	594
"7t9dm3298248b5"	"10/6/2020"	"Eastern Asia"	"1080p"	301849	2705	1099	26	1842	"N"	NA	178867	122982	2983
"4a1su6266065o7"	"7/16/2020"	"North America"	"480p"	325760	1492	783	83	1355	"N"	NA	212442	113318	130
"8n1tl7184317i9"	"6/17/2020"	"Eastern Asia"	"720p"	349620	2680	1151	64	1729	"N"	NA	187844	161776	972
"2v4vj2173654o8"	"9/6/2020"	"Eastern Asia"	"720p"	327220	2384	1112	72	1836	"N"	NA	233368	93852	288
"5m6cs8717149l3"	"4/5/2020"	"Western Europe"	"1080p"	347924	2484	1390	12	1711	"N"	NA	182276	165648	3243
"8x3km6362799n5"	"8/19/2020"	"South Asia"	"720p"	318336	2674	1197	3	1583	"N"	NA	228504	89832	74
"2z6cd8965711s4"	"9/14/2020"	"North America"	"720p"	284829	955	418	13	1572	"Y"	NA	188772	96057	275
"6i1ko1838496m7"	"9/26/2020"	"North America"	"720p"	289776	2140	1251	121	1661	"N"	NA	183942	105834	2101
"0u3qd3911018i9"	"2/3/2020"	"Eastern Asia"	"1080p"	351060	3065	1266	4	1670	"N"	NA	236918	114142	106
"6n7zf4297682f8"	"4/16/2020"	"North America"	"1080p"	406770	2635	1071	12	1641	"N"	NA	223107	183663	236
"5l7kz5794036a4"	"1/23/2020"	"North America"	"1080p"	286165	2527	1153	167	1913	"N"	NA	183964	102201	904
"6q5fb7260327e2"	"12/6/2020"	"Middle East"	"1080p"	238800	2536	1261	59	1944	"N"	NA	192277	46523	338
"8m4yy4887583b2"	"3/16/2020"	"South America"	"720p"	237198	2231	1185	11	1474	"N"	NA	164249	72949	937
"2a3pd4435382k3"	"11/5/2020"	"South Asia"	"1080p"	247112	2623	1331	17	1741	"N"	NA	158965	88147	595
"0g1lk7104168n8"	"4/19/2020"	"North Africa"	"1080p"	353831	2906	1156	11	1845	"N"	NA	226805	127026	228
"2i1ds6367992j4"	"5/31/2020"	"South Europe"	"720p"	319443	3053	1289	20	1642	"N"	NA	221764	97679	174
"2r0ll7156005y9"	"5/26/2020"	"Central Africa"	"720p"	285494	2490	1219	14	1689	"N"	NA	208106	77388	463
"4n7ik5811249q0"	"12/4/2020"	"Eastern Europe"	"360p"	326511	1151	581	5	1121	"N"	NA	206559	119952	52
"3v5iw9236644a3"	"1/6/2020"	"Western Europe"	"720p"	334001	1034	585	6	1689	"Y"	NA	230158	103843	378
"8r6dc3490674l6"	"8/22/2020"	"Western Europe"	"240p"	364733	1278	588	45	1117	"N"	NA	235998	128735	25
"6j9qz6960311h0"	"4/28/2020"	"Eastern Asia"	"1080p"	264842	2832	1161	65	1525	"N"	NA	161417	103425	489
"2z5iy1135612h0"	"4/26/2020"	"South America"	"480p"	384640	1559	807	5	1302	"N"	NA	246387	138253	155
"6d9ry8064395a4"	"7/25/2020"	"Central Europe"	"720p"	415282	1354	533	25	1650	"Y"	NA	275411	139871	607
"8q6ay2813113t4"	"3/30/2020"	"Eastern Europe"	"1080p"	337734	2545	1347	18	1829	"N"	NA	231652	106082	1776
"3n7av9840736b3"	"4/3/2020"	"North America"	"1080p"	322812	1779	1041	100	1638	"N"	NA	246145	76667	87
"8r6af0070832e4"	"12/3/2020"	"South Europe"	"1080p"	272230	2501	1251	30	1695	"N"	NA	171515	100715	688
"6l0dd4089613b6"	"4/19/2020"	"North America"	"1080p"	255566	2610	1328	59	1984	"N"	NA	168493	87073	361
"5y0jz6456982w9"	"4/22/2020"	"South Asia"	"1080p"	296445	1411	425	14	1949	"Y"	NA	157849	138596	591
"8s6xa3827584l1"	"5/24/2020"	"North America"	"480p"	338214	1485	945	33	1250	"N"	NA	226225	111989	359
"5z9ic0402614c8"	"10/2/2020"	"Western Europe"	"1080p"	270908	2282	1209	8	1699	"N"	NA	180126	90782	751
"3y0he9565807w1"	"2/24/2020"	"North America"	"1080p"	298027	2588	1236	7	1887	"N"	NA	149804	148223	1899
"9i4kk6724377a4"	"4/22/2020"	"South Asia"	"1080p"	264000	2184	1298	81	1694	"N"	NA	155501	108499	515
"9g8lf2581836n7"	"2/2/2020"	"Eastern Asia"	"720p"	293153	2325	1284	9	1697	"N"	NA	179728	113425	214
"7l9oo3862166f2"	"10/4/2020"	"Western Europe"	"1080p"	296737	2699	1169	77	1632	"N"	NA	179650	117087	486
"1b1wl2993623l2"	"10/23/2020"	"South Africa"	"1080p"	376194	2100	1192	21	1715	"N"	NA	228598	147596	817
"8u0ko9121160d1"	"11/2/2020"	"Western Europe"	"720p"	241065	2527	1309	39	1643	"N"	NA	104578	136487	1532
"9a4sp6975667y4"	"3/26/2020"	"Central America"	"1080p"	395586	2458	1196	18	1746	"N"	NA	252543	143043	712
"1o5ij9057887j7"	"2/2/2020"	"North America"	"1080p"	282733	2429	1234	65	1618	"N"	NA	188488	94245	1299
"6f9vv8030016u8"	"9/21/2020"	"North America"	"1080p"	334405	2299	1128	45	1612	"N"	NA	214764	119641	1197
"5r1gs3964314k6"	"12/26/2020"	"North America"	"720p"	387826	2388	1192	13	1728	"N"	NA	217235	170591	1511
"4d1tt5485002d8"	"5/8/2020"	"Western Europe"	"720p"	252537	2171	1030	26	1644	"N"	NA	177647	74890	200
"9g1bv0148255w5"	"8/1/2020"	"Central Europe"	"1080p"	284574	2204	1219	9	1887	"N"	NA	180537	104037	441
"2q6wp2496748a2"	"5/28/2020"	"South Europe"	"1080p"	306792	2813	1356	51	1844	"N"	NA	212945	93847	949
"0j7ob3150555i9"	"7/27/2020"	"Central Europe"	"1080p"	325149	2541	1151	86	1844	"N"	NA	222745	102404	400
"8h9mw6486796p3"	"10/26/2020"	"South America"	"480p"	276790	1602	833	12	1236	"N"	NA	144850	131940	13
"8s0mp6688268w7"	"3/16/2020"	"Middle East"	"480p"	391573	1577	826	40	1615	"N"	NA	240681	150892	49
"3k9cv2582866b6"	"12/14/2020"	"Western Europe"	"480p"	334743	935	476	24	1494	"Y"	NA	192440	142303	511
"5e3ol0554097j2"	"1/4/2020"	"Eastern Europe"	"1080p"	248918	2613	1284	18	2103	"N"	NA	140606	108312	206
"7c1ag9999446y4"	"8/21/2020"	"North America"	"1080p"	322995	2382	1241	72	1864	"N"	NA	183108	139887	1552
"1x2uf0135080d3"	"11/6/2020"	"North America"	"144p"	387115	895	518	42	688	"N"	NA	261371	125744	34
"7e4sl9319680g5"	"2/29/2020"	"Eastern Asia"	"1080p"	255169	2604	1169	26	1770	"N"	NA	123183	131986	1368
"6n9fz1555017q8"	"9/15/2020"	"Eastern Asia"	"1080p"	316520	896	474	10	1927	"Y"	NA	170793	145727	654
"8k3tk7379656w1"	"6/14/2020"	"Western Europe"	"1080p"	257379	3127	1182	20	1763	"N"	NA	144041	113338	1561
"7j8nu5403855d8"	"7/10/2020"	"North America"	"1080p"	181998	2553	1373	56	1676	"N"	NA	134089	47909	574
"9w3mn5502243o0"	"9/3/2020"	"South America"	"1080p"	273548	2711	1301	19	1563	"N"	NA	224902	48646	1292
"8o7gf1127938l0"	"9/28/2020"	"North America"	"1080p"	208859	907	401	2	1860	"Y"	NA	113793	95066	590
"5v6rs4922282b5"	"4/3/2020"	"Eastern Asia"	"1080p"	313890	1094	539	19	1554	"Y"	NA	199185	114705	375
"8g9xa9276403e8"	"6/29/2020"	"South Europe"	"480p"	371547	1532	756	6	1447	"N"	NA	211394	160153	106
"6b8fp1133028b7"	"11/24/2020"	"Middle East"	"1080p"	370241	2442	1256	8	1820	"N"	NA	263473	106768	507
"9k7un8825151e3"	"5/9/2020"	"Eastern Asia"	"1080p"	351337	2396	1242	22	1582	"N"	NA	231504	119833	590
"6v5kf9476091n0"	"9/25/2020"	"Oceania"	"1080p"	341285	2972	1322	110	2186	"N"	NA	212692	128593	400
"8y1vr6043793i5"	"3/9/2020"	"Eastern Europe"	"720p"	280809	2534	1022	143	1697	"N"	NA	185735	95074	1361
"3d9td1287040m5"	"8/5/2020"	"Eastern Europe"	"1080p"	378349	2517	1124	21	1893	"N"	NA	235080	143269	2175
"0g5jk2189212a2"	"5/10/2020"	"Western Europe"	"144p"	316876	1124	495	92	789	"N"	NA	161539	155337	11
"5e7mo6132473a1"	"8/21/2020"	"Western Europe"	"1080p"	290046	3017	1294	38	1917	"N"	NA	188825	101221	339
"1f3pk2132687c8"	"12/3/2020"	"Western Europe"	"720p"	218902	2063	1139	140	1710	"N"	NA	137987	80915	383
"8g1ul7199029h7"	"8/20/2020"	"Eastern Europe"	"1080p"	365780	2440	1180	131	1854	"N"	NA	229266	136514	2624
"9h5jt8677660a4"	"2/27/2020"	"North America"	"1080p"	305483	2904	1208	106	1961	"N"	NA	178459	127024	1208
"0o0rt3959329m1"	"2/5/2020"	"Eastern Europe"	"1080p"	348283	2071	1238	8	1958	"N"	NA	206217	142066	295
"6z9xs7197755f0"	"10/14/2020"	"Western Europe"	"1080p"	291286	2654	1193	49	1780	"N"	NA	201208	90078	331
"0u5ad3336509q1"	"1/1/2020"	"Central America"	"1080p"	351184	1963	1166	12	1934	"N"	NA	212628	138556	403
"4n4ag6574211v6"	"8/10/2020"	"Western Europe"	"360p"	285977	1143	524	28	1263	"N"	NA	196872	89105	61
"4g5zz8158592p2"	"3/6/2020"	"Scandinavia"	"1080p"	260370	2552	1102	22	1870	"N"	NA	210382	49988	3230
"3s2ed3184184l0"	"7/18/2020"	"North America"	"360p"	274240	1240	557	67	1378	"N"	NA	181462	92778	75
"6g4mc7225333z8"	"7/8/2020"	"Southeast Asia"	"720p"	405093	2703	1288	321	1797	"N"	NA	239113	165980	340
"1m3dz3171457l5"	"4/10/2020"	"Western Europe"	"1080p"	311764	2341	1172	29	1791	"N"	NA	164233	147531	175
"9m4ep9757904e4"	"1/10/2020"	"Eastern Europe"	"1080p"	329352	2736	1338	53	1862	"N"	NA	179256	150096	3548
"8g2he0361914i3"	"3/23/2020"	"Scandinavia"	"1080p"	251416	2334	1132	42	1700	"N"	NA	161628	89788	2717
"4i9eu5256089f1"	"11/3/2020"	"Western Europe"	"1080p"	346205	2626	1329	86	1785	"N"	NA	207038	139167	302
"6w6ru8727174e0"	"11/9/2020"	"Central America"	"1080p"	341295	2452	1189	26	1693	"N"	NA	225824	115471	216
"5n7kf3948211y4"	"3/20/2020"	"South Asia"	"720p"	276351	2244	1161	50	1648	"N"	NA	171400	104951	374
"8t3gh5318210d0"	"11/5/2020"	"South America"	"1080p"	330158	2542	1028	4	1746	"N"	NA	222090	108068	486
"4p4qa0540078k4"	"11/5/2020"	"Scandinavia"	"1080p"	302719	2229	1075	209	1729	"N"	NA	198178	104541	817
"3a7bb1601907b3"	"7/23/2020"	"South Europe"	"1080p"	303818	2625	1350	96	1511	"N"	NA	233489	70329	589
"2p5ys0370902s5"	"10/9/2020"	"South America"	"240p"	374907	1220	580	77	957	"N"	NA	274812	100095	17
"2x0ai0431912g3"	"3/9/2020"	"South America"	"1080p"	291308	2674	1289	38	1807	"N"	NA	177068	114240	506
"7z4ka9425049d7"	"6/28/2020"	"Eastern Asia"	"480p"	315244	1142	527	43	1200	"Y"	NA	173728	141516	89
"3u6sp2419651x4"	"5/11/2020"	"North America"	"1080p"	318528	2609	1218	287	1583	"N"	NA	190768	127760	1378
"0n6hj0515982a0"	"4/17/2020"	"Eastern Asia"	"1080p"	338087	2513	1199	27	1864	"N"	NA	258300	79787	403
"6y9mm6856593i5"	"4/26/2020"	"Western Europe"	"720p"	347442	2583	1197	21	1616	"N"	NA	210260	137182	353
"7k5op1104062i7"	"2/18/2020"	"Scandinavia"	"144p"	257310	1108	460	21	810	"N"	NA	134625	122685	63
"2r8gi6869163a6"	"2/12/2020"	"North America"	"240p"	282948	1254	559	54	1159	"N"	NA	202374	80574	35
"8p9bd1483085m5"	"5/16/2020"	"South Europe"	"480p"	333055	1458	770	9	1079	"N"	NA	202161	130894	255
"8e7oo9289673c7"	"11/29/2020"	"South Europe"	"1080p"	289080	2457	1073	22	1800	"N"	NA	189318	99762	540
